'Time and date','II','MCL1','ABP'
'[12:36:04.737 03/12/3299]',-0.066,-0.118,81.600
'[12:36:04.745 03/12/3299]',-0.066,-0.118,79.200
'[12:36:04.753 03/12/3299]',-0.066,-0.053,77.600
'[12:36:04.761 03/12/3299]',-0.066,-0.053,76.000
'[12:36:04.769 03/12/3299]',-0.066,-0.053,75.200
'[12:36:04.777 03/12/3299]',-0.066,-0.053,74.400
'[12:36:04.785 03/12/3299]',-0.066,-0.053,73.600
'[12:36:04.793 03/12/3299]',-0.066,-0.053,72.800
'[12:36:04.801 03/12/3299]',-0.066,-0.053,72.800
'[12:36:04.809 03/12/3299]',-0.066,-0.053,72.000
'[12:36:04.817 03/12/3299]',-0.066,-0.053,72.000
'[12:36:04.825 03/12/3299]',-0.053,-0.053,72.000
'[12:36:04.833 03/12/3299]',-0.053,-0.053,71.200
'[12:36:04.841 03/12/3299]',-0.053,-0.053,71.200
'[12:36:04.849 03/12/3299]',-0.053,-0.053,70.400
'[12:36:04.857 03/12/3299]',-0.053,-0.053,70.400
'[12:36:04.865 03/12/3299]',-0.053,-0.053,69.600
'[12:36:04.873 03/12/3299]',-0.039,-0.053,69.600
'[12:36:04.881 03/12/3299]',-0.039,-0.053,68.800
'[12:36:04.889 03/12/3299]',-0.039,-0.053,68.800
'[12:36:04.897 03/12/3299]',-0.039,-0.053,68.000
'[12:36:04.905 03/12/3299]',-0.039,-0.118,67.200
'[12:36:04.913 03/12/3299]',-0.039,-0.118,67.200
'[12:36:04.921 03/12/3299]',-0.039,-0.118,66.400
'[12:36:04.929 03/12/3299]',-0.039,-0.118,66.400
'[12:36:04.937 03/12/3299]',-0.026,-0.118,65.600
'[12:36:04.945 03/12/3299]',-0.026,-0.118,65.600
'[12:36:04.953 03/12/3299]',-0.026,-0.118,64.800
'[12:36:04.961 03/12/3299]',-0.026,-0.118,64.000
'[12:36:04.969 03/12/3299]',-0.026,-0.118,64.000
'[12:36:04.977 03/12/3299]',-0.026,-0.118,63.200
'[12:36:04.985 03/12/3299]',-0.026,-0.053,62.400
'[12:36:04.993 03/12/3299]',-0.026,-0.053,62.400
'[12:36:05.001 03/12/3299]',-0.026,-0.053,61.600
'[12:36:05.009 03/12/3299]',-0.013,-0.053,61.600
'[12:36:05.017 03/12/3299]',-0.013,-0.053,60.800
'[12:36:05.025 03/12/3299]',-0.013,-0.053,60.800
'[12:36:05.033 03/12/3299]',0.000,-0.053,60.000
'[12:36:05.041 03/12/3299]',0.013,-0.053,59.200
'[12:36:05.049 03/12/3299]',0.039,-0.053,59.200
'[12:36:05.057 03/12/3299]',0.053,-0.053,58.400
'[12:36:05.065 03/12/3299]',0.066,-0.053,58.400
'[12:36:05.073 03/12/3299]',0.066,-0.053,57.600
'[12:36:05.081 03/12/3299]',0.053,-0.053,57.600
'[12:36:05.089 03/12/3299]',0.039,-0.053,56.800
'[12:36:05.097 03/12/3299]',0.039,-0.053,56.800
'[12:36:05.105 03/12/3299]',0.039,-0.053,56.000
'[12:36:05.113 03/12/3299]',0.039,-0.053,56.000
'[12:36:05.121 03/12/3299]',0.013,-0.053,55.200
'[12:36:05.129 03/12/3299]',-0.026,-0.053,55.200
'[12:36:05.137 03/12/3299]',-0.039,-0.053,54.400
'[12:36:05.145 03/12/3299]',-0.053,-0.053,54.400
'[12:36:05.153 03/12/3299]',-0.053,-0.053,54.400
'[12:36:05.161 03/12/3299]',-0.053,-0.053,53.600
'[12:36:05.169 03/12/3299]',-0.053,-0.053,53.600
'[12:36:05.177 03/12/3299]',-0.053,-0.053,53.600
'[12:36:05.185 03/12/3299]',-0.053,-0.053,52.800
'[12:36:05.193 03/12/3299]',-0.053,-0.053,52.800
'[12:36:05.201 03/12/3299]',-0.053,-0.053,52.800
'[12:36:05.209 03/12/3299]',-0.079,-0.053,52.800
'[12:36:05.217 03/12/3299]',-0.132,0.000,52.000
'[12:36:05.225 03/12/3299]',-0.158,0.118,52.000
'[12:36:05.233 03/12/3299]',-0.013,0.250,52.000
'[12:36:05.241 03/12/3299]',0.303,0.500,51.200
'[12:36:05.249 03/12/3299]',0.539,0.684,51.200
'[12:36:05.257 03/12/3299]',0.553,0.053,51.200
'[12:36:05.265 03/12/3299]',0.224,-1.184,51.200
'[12:36:05.273 03/12/3299]',0.013,-1.750,50.400
'[12:36:05.281 03/12/3299]',-0.079,-1.434,50.400
'[12:36:05.289 03/12/3299]',-0.118,-0.934,50.400
'[12:36:05.297 03/12/3299]',-0.145,-0.500,49.600
'[12:36:05.305 03/12/3299]',-0.171,-0.250,49.600
'[12:36:05.313 03/12/3299]',-0.158,-0.118,49.600
'[12:36:05.321 03/12/3299]',-0.145,0.000,48.800
'[12:36:05.329 03/12/3299]',-0.132,0.053,48.800
'[12:36:05.337 03/12/3299]',-0.118,0.118,48.800
'[12:36:05.345 03/12/3299]',-0.105,0.118,48.000
'[12:36:05.353 03/12/3299]',-0.105,0.184,48.000
'[12:36:05.361 03/12/3299]',-0.105,0.118,48.000
'[12:36:05.369 03/12/3299]',-0.092,0.184,48.000
'[12:36:05.377 03/12/3299]',-0.092,0.184,48.000
'[12:36:05.385 03/12/3299]',-0.092,0.184,48.800
'[12:36:05.393 03/12/3299]',-0.092,0.184,50.400
'[12:36:05.401 03/12/3299]',-0.092,0.184,53.600
'[12:36:05.409 03/12/3299]',-0.092,0.184,58.400
'[12:36:05.417 03/12/3299]',-0.079,0.184,65.600
'[12:36:05.425 03/12/3299]',-0.079,0.184,73.600
'[12:36:05.433 03/12/3299]',-0.079,0.250,83.200
'[12:36:05.441 03/12/3299]',-0.066,0.250,92.800
'[12:36:05.449 03/12/3299]',-0.066,0.250,101.600
'[12:36:05.457 03/12/3299]',-0.066,0.250,110.400
'[12:36:05.465 03/12/3299]',-0.053,0.303,118.400
'[12:36:05.473 03/12/3299]',-0.053,0.303,124.800
'[12:36:05.481 03/12/3299]',-0.039,0.303,130.400
'[12:36:05.489 03/12/3299]',-0.026,0.368,134.400
'[12:36:05.497 03/12/3299]',-0.026,0.368,137.600
'[12:36:05.505 03/12/3299]',-0.013,0.434,140.000
'[12:36:05.513 03/12/3299]',-0.013,0.500,140.800
'[12:36:05.521 03/12/3299]',0.000,0.500,141.600
'[12:36:05.529 03/12/3299]',0.013,0.500,141.600
'[12:36:05.537 03/12/3299]',0.026,0.500,141.600
'[12:36:05.545 03/12/3299]',0.039,0.500,140.800
'[12:36:05.553 03/12/3299]',0.066,0.500,140.000
'[12:36:05.561 03/12/3299]',0.066,0.500,138.400
'[12:36:05.569 03/12/3299]',0.079,0.434,136.000
'[12:36:05.577 03/12/3299]',0.079,0.368,134.400
'[12:36:05.585 03/12/3299]',0.079,0.368,132.000
'[12:36:05.593 03/12/3299]',0.079,0.250,129.600
'[12:36:05.601 03/12/3299]',0.066,0.184,126.400
'[12:36:05.609 03/12/3299]',0.066,0.118,124.000
'[12:36:05.617 03/12/3299]',0.053,0.053,120.800
'[12:36:05.625 03/12/3299]',0.039,0.000,117.600
'[12:36:05.633 03/12/3299]',0.026,0.000,114.400
'[12:36:05.641 03/12/3299]',0.026,-0.053,111.200
'[12:36:05.649 03/12/3299]',0.013,-0.118,108.000
'[12:36:05.657 03/12/3299]',0.013,-0.118,104.000
'[12:36:05.665 03/12/3299]',0.000,-0.118,100.800
'[12:36:05.673 03/12/3299]',0.000,-0.118,96.800
'[12:36:05.681 03/12/3299]',-0.013,-0.118,93.600
'[12:36:05.689 03/12/3299]',-0.013,-0.118,89.600
'[12:36:05.697 03/12/3299]',-0.013,-0.118,86.400
'[12:36:05.705 03/12/3299]',-0.013,-0.118,84.000
'[12:36:05.713 03/12/3299]',-0.013,-0.118,81.600
'[12:36:05.721 03/12/3299]',-0.013,-0.118,79.200
'[12:36:05.729 03/12/3299]',0.000,-0.118,77.600
'[12:36:05.737 03/12/3299]',0.000,-0.118,76.000
'[12:36:05.745 03/12/3299]',-0.013,-0.118,75.200
'[12:36:05.753 03/12/3299]',-0.013,-0.053,74.400
'[12:36:05.761 03/12/3299]',-0.013,-0.053,73.600
'[12:36:05.769 03/12/3299]',-0.013,-0.053,73.600
'[12:36:05.777 03/12/3299]',-0.013,-0.053,73.600
'[12:36:05.785 03/12/3299]',0.000,-0.053,72.800
'[12:36:05.793 03/12/3299]',0.000,-0.053,72.800
'[12:36:05.801 03/12/3299]',0.000,-0.053,72.000
'[12:36:05.809 03/12/3299]',0.000,-0.053,72.000
'[12:36:05.817 03/12/3299]',0.000,-0.118,71.200
'[12:36:05.825 03/12/3299]',0.000,-0.118,71.200
'[12:36:05.833 03/12/3299]',0.000,-0.118,70.400
'[12:36:05.841 03/12/3299]',0.000,-0.118,70.400
'[12:36:05.849 03/12/3299]',0.000,-0.118,69.600
'[12:36:05.857 03/12/3299]',0.013,-0.118,68.800
'[12:36:05.865 03/12/3299]',0.013,-0.118,68.800
'[12:36:05.873 03/12/3299]',0.013,-0.118,68.000
'[12:36:05.881 03/12/3299]',0.013,-0.118,67.200
'[12:36:05.889 03/12/3299]',0.013,-0.118,67.200
'[12:36:05.897 03/12/3299]',0.013,-0.118,66.400
'[12:36:05.905 03/12/3299]',0.013,-0.118,65.600
'[12:36:05.913 03/12/3299]',0.013,-0.118,65.600
'[12:36:05.921 03/12/3299]',0.013,-0.118,64.800
'[12:36:05.929 03/12/3299]',0.013,-0.118,64.800
'[12:36:05.937 03/12/3299]',0.013,-0.118,64.000
'[12:36:05.945 03/12/3299]',0.013,-0.118,63.200
'[12:36:05.953 03/12/3299]',0.026,-0.118,63.200
'[12:36:05.961 03/12/3299]',0.026,-0.118,62.400
'[12:36:05.969 03/12/3299]',0.026,-0.118,61.600
'[12:36:05.977 03/12/3299]',0.039,-0.118,61.600
'[12:36:05.985 03/12/3299]',0.039,-0.053,60.800
'[12:36:05.993 03/12/3299]',0.039,-0.053,60.000
'[12:36:06.001 03/12/3299]',0.053,-0.053,60.000
'[12:36:06.009 03/12/3299]',0.066,-0.053,59.200
'[12:36:06.017 03/12/3299]',0.079,-0.053,59.200
'[12:36:06.025 03/12/3299]',0.105,-0.053,58.400
'[12:36:06.033 03/12/3299]',0.105,-0.053,57.600
'[12:36:06.041 03/12/3299]',0.105,-0.053,57.600
'[12:36:06.049 03/12/3299]',0.092,-0.118,56.800
'[12:36:06.057 03/12/3299]',0.079,-0.118,56.800
'[12:36:06.065 03/12/3299]',0.079,-0.118,56.000
'[12:36:06.073 03/12/3299]',0.092,-0.118,56.000
'[12:36:06.081 03/12/3299]',0.092,-0.118,55.200
'[12:36:06.089 03/12/3299]',0.053,-0.118,55.200
'[12:36:06.097 03/12/3299]',0.013,-0.053,54.400
'[12:36:06.105 03/12/3299]',0.000,-0.118,54.400
'[12:36:06.113 03/12/3299]',0.000,-0.118,54.400
'[12:36:06.121 03/12/3299]',0.000,-0.118,53.600
'[12:36:06.129 03/12/3299]',-0.013,-0.118,53.600
'[12:36:06.137 03/12/3299]',-0.013,-0.118,52.800
'[12:36:06.145 03/12/3299]',-0.013,-0.118,52.800
'[12:36:06.153 03/12/3299]',-0.013,-0.118,52.800
'[12:36:06.161 03/12/3299]',-0.013,-0.053,52.000
'[12:36:06.169 03/12/3299]',-0.013,-0.053,52.000
'[12:36:06.177 03/12/3299]',-0.039,-0.053,52.000
'[12:36:06.185 03/12/3299]',-0.092,0.000,51.200
'[12:36:06.193 03/12/3299]',-0.105,0.118,51.200
'[12:36:06.201 03/12/3299]',0.079,0.250,51.200
'[12:36:06.209 03/12/3299]',0.368,0.500,50.400
'[12:36:06.217 03/12/3299]',0.553,0.553,50.400
'[12:36:06.225 03/12/3299]',0.447,-0.250,50.400
'[12:36:06.233 03/12/3299]',0.211,-1.434,49.600
'[12:36:06.241 03/12/3299]',0.026,-1.750,49.600
'[12:36:06.249 03/12/3299]',-0.039,-1.368,49.600
'[12:36:06.257 03/12/3299]',-0.079,-0.803,48.800
'[12:36:06.265 03/12/3299]',-0.105,-0.500,48.800
'[12:36:06.273 03/12/3299]',-0.118,-0.250,48.800
'[12:36:06.281 03/12/3299]',-0.105,-0.053,48.000
'[12:36:06.289 03/12/3299]',-0.092,0.053,48.000
'[12:36:06.297 03/12/3299]',-0.079,0.053,48.000
'[12:36:06.305 03/12/3299]',-0.079,0.118,47.200
'[12:36:06.313 03/12/3299]',-0.066,0.118,47.200
'[12:36:06.321 03/12/3299]',-0.053,0.184,47.200
'[12:36:06.329 03/12/3299]',-0.053,0.118,46.400
'[12:36:06.337 03/12/3299]',-0.039,0.118,46.400
'[12:36:06.345 03/12/3299]',-0.039,0.118,46.400
'[12:36:06.353 03/12/3299]',-0.039,0.184,47.200
'[12:36:06.361 03/12/3299]',-0.039,0.184,48.800
'[12:36:06.369 03/12/3299]',-0.039,0.184,51.200
'[12:36:06.377 03/12/3299]',-0.039,0.184,56.000
'[12:36:06.385 03/12/3299]',-0.039,0.184,63.200
'[12:36:06.393 03/12/3299]',-0.026,0.184,71.200
'[12:36:06.401 03/12/3299]',-0.013,0.184,80.800
'[12:36:06.409 03/12/3299]',0.000,0.250,90.400
'[12:36:06.417 03/12/3299]',0.000,0.250,99.200
'[12:36:06.425 03/12/3299]',0.000,0.250,108.800
'[12:36:06.433 03/12/3299]',0.000,0.303,116.800
'[12:36:06.441 03/12/3299]',0.013,0.303,123.200
'[12:36:06.449 03/12/3299]',0.039,0.368,128.800
'[12:36:06.457 03/12/3299]',0.053,0.368,133.600
'[12:36:06.465 03/12/3299]',0.039,0.434,136.800
'[12:36:06.473 03/12/3299]',0.039,0.500,138.400
'[12:36:06.481 03/12/3299]',0.053,0.500,140.000
'[12:36:06.489 03/12/3299]',0.066,0.500,140.800
'[12:36:06.497 03/12/3299]',0.092,0.553,140.800
'[12:36:06.505 03/12/3299]',0.092,0.553,140.800
'[12:36:06.513 03/12/3299]',0.105,0.553,140.000
'[12:36:06.521 03/12/3299]',0.132,0.500,138.400
'[12:36:06.529 03/12/3299]',0.132,0.500,136.800
'[12:36:06.537 03/12/3299]',0.132,0.434,135.200
'[12:36:06.545 03/12/3299]',0.118,0.368,132.800
'[12:36:06.553 03/12/3299]',0.118,0.303,131.200
'[12:36:06.561 03/12/3299]',0.105,0.250,128.000
'[12:36:06.569 03/12/3299]',0.092,0.184,125.600
'[12:36:06.577 03/12/3299]',0.092,0.053,123.200
'[12:36:06.585 03/12/3299]',0.079,0.000,120.000
'[12:36:06.593 03/12/3299]',0.066,-0.053,116.800
'[12:36:06.601 03/12/3299]',0.066,-0.053,113.600
'[12:36:06.609 03/12/3299]',0.053,-0.118,110.400
'[12:36:06.617 03/12/3299]',0.026,-0.118,107.200
'[12:36:06.625 03/12/3299]',0.013,-0.118,103.200
'[12:36:06.633 03/12/3299]',0.013,-0.118,100.000
'[12:36:06.641 03/12/3299]',0.013,-0.118,96.000
'[12:36:06.649 03/12/3299]',0.013,-0.118,92.000
'[12:36:06.657 03/12/3299]',0.013,-0.118,88.800
'[12:36:06.665 03/12/3299]',0.013,-0.118,85.600
'[12:36:06.673 03/12/3299]',0.013,-0.118,82.400
'[12:36:06.681 03/12/3299]',0.000,-0.118,80.000
'[12:36:06.689 03/12/3299]',0.000,-0.118,77.600
'[12:36:06.697 03/12/3299]',0.000,-0.118,76.000
'[12:36:06.705 03/12/3299]',0.000,-0.118,75.200
'[12:36:06.713 03/12/3299]',0.013,-0.118,74.400
'[12:36:06.721 03/12/3299]',0.013,-0.118,72.800
'[12:36:06.729 03/12/3299]',0.013,-0.118,72.800
'[12:36:06.737 03/12/3299]',0.000,-0.118,72.000
'[12:36:06.745 03/12/3299]',-0.013,-0.118,72.000
'[12:36:06.753 03/12/3299]',-0.013,-0.053,71.200
'[12:36:06.761 03/12/3299]',-0.013,-0.053,71.200
'[12:36:06.769 03/12/3299]',0.000,-0.118,70.400
'[12:36:06.777 03/12/3299]',0.000,-0.118,70.400
'[12:36:06.785 03/12/3299]',0.000,-0.118,69.600
'[12:36:06.793 03/12/3299]',0.013,-0.118,69.600
'[12:36:06.801 03/12/3299]',0.013,-0.118,68.800
'[12:36:06.809 03/12/3299]',0.013,-0.118,68.800
'[12:36:06.817 03/12/3299]',0.013,-0.118,68.000
'[12:36:06.825 03/12/3299]',0.026,-0.118,68.000
'[12:36:06.833 03/12/3299]',0.026,-0.118,67.200
'[12:36:06.841 03/12/3299]',0.026,-0.118,66.400
'[12:36:06.849 03/12/3299]',0.013,-0.118,66.400
'[12:36:06.857 03/12/3299]',0.013,-0.118,65.600
'[12:36:06.865 03/12/3299]',0.013,-0.118,64.800
'[12:36:06.873 03/12/3299]',0.013,-0.118,64.800
'[12:36:06.881 03/12/3299]',0.013,-0.118,64.000
'[12:36:06.889 03/12/3299]',0.013,-0.118,64.000
'[12:36:06.897 03/12/3299]',0.013,-0.118,63.200
'[12:36:06.905 03/12/3299]',0.013,-0.118,63.200
'[12:36:06.913 03/12/3299]',0.013,-0.118,62.400
'[12:36:06.921 03/12/3299]',0.000,-0.118,62.400
'[12:36:06.929 03/12/3299]',0.000,-0.118,61.600
'[12:36:06.937 03/12/3299]',0.000,-0.118,61.600
'[12:36:06.945 03/12/3299]',0.013,-0.053,60.800
'[12:36:06.953 03/12/3299]',0.013,-0.053,60.800
'[12:36:06.961 03/12/3299]',0.013,-0.053,60.800
'[12:36:06.969 03/12/3299]',0.026,-0.053,60.000
'[12:36:06.977 03/12/3299]',0.039,-0.053,60.000
'[12:36:06.985 03/12/3299]',0.039,-0.053,59.200
'[12:36:06.993 03/12/3299]',0.053,-0.053,59.200
'[12:36:07.001 03/12/3299]',0.053,-0.053,59.200
'[12:36:07.009 03/12/3299]',0.053,-0.053,58.400
'[12:36:07.017 03/12/3299]',0.039,-0.053,58.400
'[12:36:07.025 03/12/3299]',0.026,-0.053,57.600
'[12:36:07.033 03/12/3299]',0.026,-0.053,57.600
'[12:36:07.041 03/12/3299]',0.026,-0.053,56.800
'[12:36:07.049 03/12/3299]',0.026,-0.053,56.800
'[12:36:07.057 03/12/3299]',0.000,-0.053,56.800
'[12:36:07.065 03/12/3299]',-0.039,-0.053,56.000
'[12:36:07.073 03/12/3299]',-0.053,-0.053,56.000
'[12:36:07.081 03/12/3299]',-0.066,-0.053,55.200
'[12:36:07.089 03/12/3299]',-0.066,-0.053,55.200
'[12:36:07.097 03/12/3299]',-0.066,-0.053,55.200
'[12:36:07.105 03/12/3299]',-0.066,-0.053,54.400
'[12:36:07.113 03/12/3299]',-0.066,-0.053,54.400
'[12:36:07.121 03/12/3299]',-0.066,-0.053,53.600
'[12:36:07.129 03/12/3299]',-0.066,-0.053,53.600
'[12:36:07.137 03/12/3299]',-0.079,-0.053,53.600
'[12:36:07.145 03/12/3299]',-0.118,0.000,53.600
'[12:36:07.153 03/12/3299]',-0.171,0.053,52.800
'[12:36:07.161 03/12/3299]',-0.184,0.118,52.800
'[12:36:07.169 03/12/3299]',0.026,0.303,52.800
'[12:36:07.177 03/12/3299]',0.329,0.553,52.000
'[12:36:07.185 03/12/3299]',0.487,0.684,52.000
'[12:36:07.193 03/12/3299]',0.355,-0.368,52.000
'[12:36:07.201 03/12/3299]',0.092,-1.500,51.200
'[12:36:07.209 03/12/3299]',-0.066,-1.750,51.200
'[12:36:07.217 03/12/3299]',-0.118,-1.250,51.200
'[12:36:07.225 03/12/3299]',-0.158,-0.750,50.400
'[12:36:07.233 03/12/3299]',-0.184,-0.434,50.400
'[12:36:07.241 03/12/3299]',-0.197,-0.184,49.600
'[12:36:07.249 03/12/3299]',-0.184,-0.053,49.600
'[12:36:07.257 03/12/3299]',-0.158,0.053,49.600
'[12:36:07.265 03/12/3299]',-0.145,0.118,48.800
'[12:36:07.273 03/12/3299]',-0.145,0.118,48.800
'[12:36:07.281 03/12/3299]',-0.132,0.184,48.800
'[12:36:07.289 03/12/3299]',-0.132,0.184,48.000
'[12:36:07.297 03/12/3299]',-0.118,0.184,48.000
'[12:36:07.305 03/12/3299]',-0.118,0.184,48.000
'[12:36:07.313 03/12/3299]',-0.118,0.184,48.800
'[12:36:07.321 03/12/3299]',-0.118,0.184,49.600
'[12:36:07.329 03/12/3299]',-0.105,0.184,51.200
'[12:36:07.337 03/12/3299]',-0.105,0.184,54.400
'[12:36:07.345 03/12/3299]',-0.105,0.184,60.000
'[12:36:07.353 03/12/3299]',-0.092,0.184,67.200
'[12:36:07.361 03/12/3299]',-0.092,0.250,75.200
'[12:36:07.369 03/12/3299]',-0.092,0.250,84.800
'[12:36:07.377 03/12/3299]',-0.092,0.250,93.600
'[12:36:07.385 03/12/3299]',-0.079,0.250,103.200
'[12:36:07.393 03/12/3299]',-0.079,0.303,111.200
'[12:36:07.401 03/12/3299]',-0.066,0.303,119.200
'[12:36:07.409 03/12/3299]',-0.066,0.303,125.600
'[12:36:07.417 03/12/3299]',-0.066,0.368,130.400
'[12:36:07.425 03/12/3299]',-0.053,0.368,134.400
'[12:36:07.433 03/12/3299]',-0.053,0.434,137.600
'[12:36:07.441 03/12/3299]',-0.039,0.434,139.200
'[12:36:07.449 03/12/3299]',-0.026,0.500,140.000
'[12:36:07.457 03/12/3299]',-0.013,0.500,140.800
'[12:36:07.465 03/12/3299]',0.000,0.553,140.800
'[12:36:07.473 03/12/3299]',0.013,0.553,140.800
'[12:36:07.481 03/12/3299]',0.026,0.500,139.200
'[12:36:07.489 03/12/3299]',0.039,0.500,138.400
'[12:36:07.497 03/12/3299]',0.053,0.500,136.800
'[12:36:07.505 03/12/3299]',0.053,0.434,134.400
'[12:36:07.513 03/12/3299]',0.053,0.368,132.000
'[12:36:07.521 03/12/3299]',0.066,0.303,129.600
'[12:36:07.529 03/12/3299]',0.053,0.250,127.200
'[12:36:07.537 03/12/3299]',0.039,0.184,124.800
'[12:36:07.545 03/12/3299]',0.039,0.118,121.600
'[12:36:07.553 03/12/3299]',0.026,0.053,119.200
'[12:36:07.561 03/12/3299]',0.013,0.000,116.000
'[12:36:07.569 03/12/3299]',0.013,-0.053,112.800
'[12:36:07.577 03/12/3299]',0.000,-0.053,109.600
'[12:36:07.585 03/12/3299]',-0.013,-0.053,105.600
'[12:36:07.593 03/12/3299]',-0.013,-0.118,102.400
'[12:36:07.601 03/12/3299]',-0.013,-0.118,98.400
'[12:36:07.609 03/12/3299]',-0.026,-0.118,95.200
'[12:36:07.617 03/12/3299]',-0.026,-0.118,91.200
'[12:36:07.625 03/12/3299]',-0.026,-0.118,88.000
'[12:36:07.633 03/12/3299]',-0.026,-0.118,84.800
'[12:36:07.641 03/12/3299]',-0.026,-0.118,81.600
'[12:36:07.649 03/12/3299]',-0.039,-0.118,80.000
'[12:36:07.657 03/12/3299]',-0.039,-0.118,77.600
'[12:36:07.665 03/12/3299]',-0.039,-0.053,76.000
'[12:36:07.673 03/12/3299]',-0.039,-0.053,75.200
'[12:36:07.681 03/12/3299]',-0.039,-0.053,74.400
'[12:36:07.689 03/12/3299]',-0.039,-0.053,73.600
'[12:36:07.697 03/12/3299]',-0.039,-0.053,73.600
'[12:36:07.705 03/12/3299]',-0.039,-0.053,72.800
'[12:36:07.713 03/12/3299]',-0.039,-0.053,72.800
'[12:36:07.721 03/12/3299]',-0.039,-0.053,72.000
'[12:36:07.729 03/12/3299]',-0.039,-0.053,72.000
'[12:36:07.737 03/12/3299]',-0.039,-0.053,72.000
'[12:36:07.745 03/12/3299]',-0.026,-0.053,71.200
'[12:36:07.753 03/12/3299]',-0.026,-0.053,71.200
'[12:36:07.761 03/12/3299]',-0.026,-0.053,70.400
'[12:36:07.769 03/12/3299]',-0.026,-0.053,70.400
'[12:36:07.777 03/12/3299]',-0.026,-0.053,69.600
'[12:36:07.785 03/12/3299]',-0.026,-0.118,68.800
'[12:36:07.793 03/12/3299]',-0.026,-0.118,68.800
'[12:36:07.801 03/12/3299]',-0.026,-0.118,68.000
'[12:36:07.809 03/12/3299]',-0.026,-0.118,67.200
'[12:36:07.817 03/12/3299]',-0.026,-0.118,67.200
'[12:36:07.825 03/12/3299]',-0.013,-0.118,66.400
'[12:36:07.833 03/12/3299]',-0.013,-0.118,65.600
'[12:36:07.841 03/12/3299]',-0.013,-0.118,65.600
'[12:36:07.849 03/12/3299]',-0.013,-0.118,64.800
'[12:36:07.857 03/12/3299]',-0.013,-0.118,64.000
'[12:36:07.865 03/12/3299]',-0.013,-0.118,64.000
'[12:36:07.873 03/12/3299]',-0.013,-0.118,63.200
'[12:36:07.881 03/12/3299]',-0.013,-0.118,63.200
'[12:36:07.889 03/12/3299]',-0.013,-0.118,62.400
'[12:36:07.897 03/12/3299]',0.000,-0.118,62.400
'[12:36:07.905 03/12/3299]',0.000,-0.053,61.600
'[12:36:07.913 03/12/3299]',0.013,-0.053,60.800
'[12:36:07.921 03/12/3299]',0.013,-0.053,60.800
'[12:36:07.929 03/12/3299]',0.013,-0.053,60.000
'[12:36:07.937 03/12/3299]',0.026,-0.053,60.000
'[12:36:07.945 03/12/3299]',0.039,-0.053,59.200
'[12:36:07.953 03/12/3299]',0.066,-0.053,59.200
'[12:36:07.961 03/12/3299]',0.079,-0.053,58.400
'[12:36:07.969 03/12/3299]',0.079,-0.053,58.400
'[12:36:07.977 03/12/3299]',0.079,-0.053,57.600
'[12:36:07.985 03/12/3299]',0.066,-0.053,57.600
'[12:36:07.993 03/12/3299]',0.066,-0.053,56.800
'[12:36:08.001 03/12/3299]',0.066,-0.053,56.800
'[12:36:08.009 03/12/3299]',0.066,-0.118,56.000
'[12:36:08.017 03/12/3299]',0.053,-0.118,56.000
'[12:36:08.025 03/12/3299]',0.026,-0.053,55.200
'[12:36:08.033 03/12/3299]',-0.013,-0.053,55.200
'[12:36:08.041 03/12/3299]',-0.026,-0.053,54.400
'[12:36:08.049 03/12/3299]',-0.026,-0.053,54.400
'[12:36:08.057 03/12/3299]',-0.026,-0.053,54.400
'[12:36:08.065 03/12/3299]',-0.039,-0.053,53.600
'[12:36:08.073 03/12/3299]',-0.039,-0.053,53.600
'[12:36:08.081 03/12/3299]',-0.039,-0.053,53.600
'[12:36:08.089 03/12/3299]',-0.039,-0.053,52.800
'[12:36:08.097 03/12/3299]',-0.039,-0.053,52.800
'[12:36:08.105 03/12/3299]',-0.039,-0.053,52.800
'[12:36:08.113 03/12/3299]',-0.079,-0.053,52.000
'[12:36:08.121 03/12/3299]',-0.132,0.053,52.000
'[12:36:08.129 03/12/3299]',-0.132,0.118,52.000
'[12:36:08.137 03/12/3299]',0.132,0.303,51.200
'[12:36:08.145 03/12/3299]',0.447,0.618,51.200
'[12:36:08.153 03/12/3299]',0.592,0.618,51.200
'[12:36:08.161 03/12/3299]',0.434,-0.434,51.200
'[12:36:08.169 03/12/3299]',0.158,-1.553,50.400
'[12:36:08.177 03/12/3299]',0.000,-1.750,50.400
'[12:36:08.185 03/12/3299]',-0.053,-1.250,50.400
'[12:36:08.193 03/12/3299]',-0.105,-0.750,49.600
'[12:36:08.201 03/12/3299]',-0.132,-0.434,49.600
'[12:36:08.209 03/12/3299]',-0.145,-0.250,49.600
'[12:36:08.217 03/12/3299]',-0.132,-0.053,48.800
'[12:36:08.225 03/12/3299]',-0.105,0.053,48.800
'[12:36:08.233 03/12/3299]',-0.105,0.118,48.800
'[12:36:08.241 03/12/3299]',-0.092,0.118,48.000
'[12:36:08.249 03/12/3299]',-0.079,0.118,48.000
'[12:36:08.257 03/12/3299]',-0.079,0.118,48.000
'[12:36:08.265 03/12/3299]',-0.079,0.184,48.000
'[12:36:08.273 03/12/3299]',-0.079,0.184,48.000
'[12:36:08.281 03/12/3299]',-0.066,0.184,48.000
'[12:36:08.289 03/12/3299]',-0.066,0.184,48.800
'[12:36:08.297 03/12/3299]',-0.066,0.184,51.200
'[12:36:08.305 03/12/3299]',-0.066,0.184,55.200
'[12:36:08.313 03/12/3299]',-0.066,0.184,60.800
