CGID,LABEL
10912,"MedSt"
10913,"MedSt"
10914,"MedSt"
10915,"MedSt"
10916,"NP"
10917,"NP"
10918,"NP"
10919,"STD"
10920,"STD"
10921,"STD"
10922,"MS"
10923,"MS"
10924,"MS"
10925,"MS"
10926,"MS"
10927,"MS"
10928,"RN"
10929,"RN"
10930,"RN"
10931,"RN"
10932,"RN"
10933,"RN"
10934,"MS"
10935,"MS"
10936,"MS"
10937,"MS"
10938,"MS"
10939,"MS"
10940,"MedSt"
10941,"MedSt"
10942,"MedSt"
10943,"MS"
10944,"MS"
10945,"MS"
10946,"ms"
10947,"ms"
10948,"ms"
10949,"rn"
10950,"rn"
10951,"rn"
10952,"PA"
10953,"PA"
10954,"PA"
10955,"RN"
10956,"RN"
10957,"RN"
10958,"Std"
10959,"Std"
10960,"Std"
10961,"MDS"
10962,"MDS"
10963,"MDS"
10964,"MD"
10965,"MD"
10966,"MD"
10967,
10968,
10969,
10970,"DI"
10971,"DI"
10972,"DI"
10973,"DI"
10974,"DI"
10975,"DI"
10976,"DI"
10977,"DI"
10978,"DI"
10979,"DI"
10980,"DI"
10981,"DI"
10982,"DI"
10983,"DI"
10984,"DI"
10985,"DI"
10986,"DI"
10987,"DI"
10988,"DI"
10989,"DI"
10990,"DI"
10991,"MS"
10992,"MS"
10993,"MS"
10994,"STD"
10995,"STD"
10996,"STD"
10997,"Ms"
10998,"Ms"
10999,"Ms"
11000,"MS"
11001,"MS"
11002,"MS"
11003,"MS"
11004,"MS"
11005,"MS"
11006,"MD"
11007,"MD"
11008,"MD"
11009,"MedSt"
11010,"MedSt"
11011,"MedSt"
11012,"CoOp"
11013,"CoOp"
11014,"CoOp"
785,"RRT"
789,"RRT"
792,"RRT"
795,"RPh"
798,"RN"
802,"MD"
805,"RN"
808,"MD"
811,"MD"
815,"RPh"
818,"RTS"
822,"RN"
825,"MD"
828,"MD"
831,"RN"
834,"CRT"
837,"md"
839,"cda"
842,"MD"
846,"MD"
849,"RN"
852,"H"
855,"MedStu"
859,"MD"
863,"RNC"
866,"RN"
869,"RN"
872,"UCO"
957,"PharmD"
961,"RN"
964,"RN"
967,"MD"
970,"RN"
973,"RPh"
977,"RN"
980,"RN"
983,"MD"
986,"MD"
990,"UA"
993,"PhStud"
996,"RN"
999,"RRT"
1002,"MD"
1005,"MD"
1008,"RN"
1012,"MD"
1015,"RN"
1018,"DietIn"
1022,"DietIn"
1026,"DietIn"
1030,"RN"
1034,"UCO"
1037,"MD"
1040,
1043,"RN"
1047,"RRT"
1050,"MD"
1053,"MD"
1057,"RN"
1060,"MD"
1063,"MD"
1066,"RN"
1069,"RRT"
1073,"RN"
1076,"MD"
1079,"RN"
1082,"RN"
1085,"MD"
81,"MD"
84,"MD"
87,"MD"
90,"MD"
93,"RN"
96,"RN"
99,"RN"
103,"RN"
106,"RN"
109,"MD"
112,"RRT"
115,"RN"
119,"MD"
122,"MD"
126,"MD"
129,"MD"
133,"MD"
137,"RD"
140,
143,"RN"
146,"RRT"
149,"MD"
152,"RRT"
156,"MD"
159,"RN"
162,"MD"
165,"MD"
168,"MD"
171,"MD"
175,"RRT"
178,"RN"
181,"RN"
185,"MD"
188,"RN"
191,"RN"
194,"MD"
197,"MD"
200,"MD"
204,"RPh"
207,"RN"
210,"RN"
213,"RPh"
216,"MD"
2031,"MD"
2034,"RN"
2038,"RPh"
2041,"MD"
2045,"MD"
2048,"MD"
2051,"RN"
2054,"PT"
2057,"RN"
2060,"RN"
2064,"MD"
2068,"RN"
2071,"MD"
2074,"RN"
2078,"RN"
2081,"MD"
2084,"RN"
2088,"MD"
2091,"MD"
2094,"MD"
2097,"RPh"
2101,"RPh"
2104,"RPh"
2109,"RN"
2112,"RN"
2115,"MD"
2118,"RPh"
2121,"MD"
2124,"RN"
2127,"MD"
2130,"MD"
2133,"RN"
2136,"MD"
2139,"MD"
2142,"RN"
2146,"RD"
2148,"RN"
2152,"CoWker"
2156,"RD"
2159,"RN"
2245,"MD"
2248,"RRT"
2252,"MD"
2255,"MD"
2258,"MD"
2262,"RN"
2265,"MD"
2268,"RPh"
2271,"MD"
2275,"RN"
2278,"MD"
2281,"MD"
2284,"RN"
2287,"RN"
2291,"RN"
2295,"RN"
2298,"RPh"
2301,"RN"
2304,"UA"
2307,"MD"
2311,"RPh"
2313,"RN"
2317,"RPh"
2320,"RN"
2323,"RD"
2326,"MD"
2329,"MD"
2332,"MD"
2336,"MD"
2339,"MD"
2342,"RN"
2345,"RN"
2348,"MD"
2351,"MD"
2354,"RN"
2357,"CRT"
2360,"md"
2363,"rrt"
2366,"MedStu"
2370,"RPh"
2374,"PCT"
2377,"RN"
2677,"RN"
2680,"RN"
2683,"MD"
2687,"RRT"
2690,"MD"
2693,"MD"
2696,"RN"
2700,"MD"
2703,"RN"
2706,"MD"
2710,"MD"
2713,"RN"
2716,"MD"
2719,"RN"
2723,"RN"
2726,"MD"
2729,"RN"
2733,"MedSt"
2736,"MD"
2739,"MedSt"
2743,"MD"
2746,"MD"
2749,"RN"
2753,"NP"
2756,"MD"
2759,"MD"
2762,"RN"
2765,"RN"
2768,"RN"
2771,"CoWker"
2775,"RPh"
2778,"UCO"
2781,"RN"
2785,"RRT"
2788,"RRT"
2791,"RN"
2794,"UA"
2798,"MD"
2801,"MD"
2804,"RN"
2807,"RN"
2463,"RN"
2467,"RN"
2470,"MD"
2473,"MD"
2477,"RRT"
2481,"RN"
2483,"MD,PhD"
2487,"RN"
2490,"PA"
2494,"RN"
2497,"MD"
2500,"MD"
2503,"RRT"
2507,"RN"
2510,"RN"
2513,"RN"
2516,"MD"
2520,"MD"
2523,"CoWkr"
2527,"RN"
2529,"MD"
2533,"MD"
2536,"RRT"
2540,"RN"
2543,"RN"
2546,"MD"
2550,"MD"
2553,"MD"
2556,"MD"
2559,"MD"
2562,"MD"
2566,"MD"
2569,"MD"
2573,"MD"
2576,"MD"
2579,"MD"
2582,"MD"
2585,"RN"
2588,"MD"
2591,"MD"
1165,"MD"
1169,"MD"
1172,"MD"
1175,"MD"
1178,"MD"
1182,"MD"
1186,"MD"
1189,"MD"
1192,"RN"
1195,"MD"
1198,"MD"
1202,"RN"
1205,"MD"
1209,"Co-Ord"
1213,"MD"
1216,"MD"
1219,"LICSW"
1223,"MD"
1226,"MD"
1230,"RN"
1234,"RN"
1237,"MD"
1240,"MD"
1244,"MD"
1247,"MD"
1250,"MD"
1253,"RN"
1256,"RN"
1260,"MD"
1264,"MD"
1267,"RN"
1271,"RN"
1274,"MD"
1277,"RN"
1280,"RRT"
1284,"RN"
1287,"RN"
1290,"MD"
1294,"MD"
1377,"RN"
1380,"RN"
1384,"RN"
1387,"RN"
1390,"RN"
1394,"RN"
1397,"RN"
1401,"MD"
1404,"RN"
1407,"RN"
1410,"RN"
1413,"MD"
1416,"MD"
1420,"ReschA"
1423,"PCT"
1427,"RN"
1431,"MedStu"
1434,"StNurs"
1438,"MedStu"
1442,"MD"
1445,"RN"
1449,"CoWkr"
1452,"MD"
1456,"MD"
1459,"MD"
1462,"RN"
1466,"SRN"
1470,"RN"
1473,"PA-C"
1476,"RN"
1480,"RN"
1483,"MD"
1487,"Cowork"
1490,"RN"
1493,"RN"
1497,"MD"
1500,"RN"
1503,"StPh"
1587,"RN"
1591,"MD"
1594,"RN"
1597,"MD"
1601,"MD"
1604,"MD"
1607,"MD"
1610,"MD"
1613,"MD"
1617,"MD"
1620,"RN"
1623,"RN"
1626,"RN"
1629,"RN"
1633,"RPh"
1636,"RD"
1640,"RN"
1643,"MD"
1647,"MD"
1650,"MD"
1654,"MD"
1657,"UA"
1660,"RD"
1663,
1667,"MD"
1670,"RRT"
1673,"MD"
1676,"CoWork"
1680,"MD"
1683,"MD"
1686,"MD"
1689,"MD"
1693,"MD"
1696,"MD"
1699,"MD"
1702,"MD"
1705,"MD"
1708,"MD"
1711,"RN"
1714,"RN"
1717,"MD"
1805,"MD"
1808,"RN"
1812,"MD"
1815,"RPh"
1818,"RN"
1822,"PT"
1825,"MD"
1828,"RN"
1831,"RN"
1834,
1836,"RN"
1840,"RN"
1843,"RN"
1847,"MD"
1850,"MD"
1853,"RN"
1856,"MD"
1860,"MD"
1863,"MD"
1865,"RN"
1868,"PT"
1871,"RN"
1875,"RRT"
1877,"RRT"
1881,"RN"
1884,"RPh"
1887,"RN"
1890,"MD"
1893,"MD"
1896,"MD"
1899,"MD"
1902,"RN"
1906,"PT"
1909,"RRT"
1912,"MD"
1915,"RN"
1918,"MD"
1922,"RN"
1925,"RN"
1928,"MD"
1931,"MD"
1934,"RN"
1938,"RN"
3971,"RRT"
3974,"MD"
3978,"UA"
3982,"MD"
3986,"MD"
3989,"RN"
3992,"RN"
3996,"MD"
3999,"RN"
4003,"RN"
4006,"RN"
4009,"RN"
4012,"MD"
4016,"CoWkr"
4019,"MD"
4023,"RN"
4026,"RN"
4029,"MD"
4032,"MD"
4036,"MD"
4039,"RN"
4042,"MD"
4045,"RN"
4049,"MD"
4052,"MD"
4055,"MD"
4058,"MD"
4061,"RN"
4065,"MD"
4068,"RN"
4071,"MD"
4074,"DML"
4078,"MD"
4081,"MD"
4085,"RN"
4088,"MD"
4091,"MD"
4094,"MD"
4097,"MD"
4184,"Med St"
4188,"RRT"
4191,"MD"
4195,"MD"
4198,"RN"
4202,"MD"
4205,"RN"
4209,"MD"
4212,"MD"
4215,"MD"
4218,"MD"
4221,"RN"
4225,"RN"
4228,"RN"
4231,"MedSt"
4235,"RRT"
4238,"MD"
4241,"MedSt"
4245,"MD"
304,"RN"
307,"MD"
310,"RN"
313,"RN"
317,"RN"
320,"RN"
324,"MD"
327,"MD"
330,"RN"
333,"MD"
336,"UA"
340,"MD"
342,"RN"
345,"PT"
348,"RN"
352,"RRT"
355,"MD"
359,"MD"
362,"MD"
365,"MD"
368,"MD"
371,"MD"
374,"NP"
377,"RN"
380,"RN"
383,"PT"
386,"RRT"
389,"MD"
392,"RN"
396,"RPh"
398,"MD"
402,"RN"
405,"MD"
408,"MD"
411,"RN"
415,"RN"
418,"RN"
422,"RPh"
425,"RPh"
428,"RN"
431,"MD"
435,"RN"
438,"CRT"
521,"MD"
525,"MD"
528,"RN"
531,"PT"
534,"RN"
537,"RN"
541,"MD"
544,"MD"
547,"RT"
550,"MD"
554,"MD"
557,"MD"
560,"DI"
563,"RN"
566,"RPh"
570,"MD"
573,"MD"
576,"MD"
579,"RN"
583,"CoWork"
587,"MD"
590,"MD"
593,"MD"
596,"MD"
599,"RRT"
602,"UC"
605,"MD"
608,"MD"
612,"RD"
615,"RN"
618,"MD"
621,"MD"
625,"RN"
629,"CoWker"
632,"MD"
635,"MD"
638,"RRT"
641,"MD"
645,"RPh"
648,
652,"MD"
655,"MD"
740,"MD"
744,"MD"
747,"MD"
750,"MD"
753,"RN"
756,"MD"
759,"MD"
762,"RN"
765,"RD"
769,"RN"
772,"RN"
776,"RN"
779,"MD"
782,"MD"
4248,"RN"
4252,"MD"
4255,"UCO"
4258,"RN"
4262,"CoWker"
4265,"CoWker"
4269,"PA"
4273,"RN"
4276,"RN"
4279,"UCO"
4282,"RN"
4285,"RN"
4289,"UA"
4292,"MedStu"
4295,"RN"
4299,"MD"
4302,"RN"
4305,"MD"
4309,"MD"
4312,
2885,"RN"
2887,"RN"
2890,"RN"
2894,"RN"
2897,"RN"
2901,"RRT"
2904,"RN"
2907,"RN"
2910,"MD"
2913,"RN"
2916,"MD"
2920,"PCT"
2924,"RN"
2927,"MD"
2931,"RRT"
2934,"CoWkr"
2938,"MD"
2942,"RRT"
2945,"MD"
2949,"UCO"
2952,"MD"
2956,"MD"
2959,"MD"
2962,"NA"
2965,"RN"
2968,"RN"
2972,"RN"
2975,"MD"
2978,"RN"
2981,"MD"
2985,"Cowork"
2988,"MD"
2992,"SRT"
2995,"RN"
2998,"LPN"
3002,"MD"
3006,"MD"
3009,"PCT"
3095,"MD"
3098,"PT"
3102,"MD"
3105,"MD"
3108,"MD"
3111,"MD"
3114,"RN"
3118,"RN"
3121,"RN"
3124,"RN"
3127,"RN"
3131,"RPh"
3135,"RRT"
3138,"RN"
3141,"MD"
3145,"MD"
3149,"MD"
3152,"MD"
3155,"UA"
3158,"RD"
3161,
3165,"MD"
3168,"RRT"
3171,"MD"
3174,"CoWork"
3178,"MD"
3181,"MD"
3185,"MD"
3188,"MD"
3190,"MD"
3193,"MD"
3196,"RRT"
3200,"MD"
3203,"MD"
3206,"MD"
3209,"RN"
3212,"RN"
3215,"MD"
3219,"MD"
3222,"MD"
3225,"RPh"
3793,"RN"
3797,"RN"
3800,"MD"
3803,"MD"
3806,"RRT"
3810,"RRT"
3813,"RRT"
3816,"RPh"
3819,"RN"
3823,"MD"
3826,"RN"
3830,"MD"
3833,"RN"
3836,"RPh"
3840,"RN"
3843,"RN"
3846,"MD"
3849,"MD"
3852,"RN"
3855,"CRT"
3858,"md"
3861,"rrt"
3864,"MedStu"
3868,"MD"
3871,"RN"
3874,"RN"
3877,"NEOB"
5242,"RRT"
5245,"RN"
5248,"RN"
5251,"RRT"
5255,"RN"
5258,"RN"
5262,"MD"
5265,"MD"
5269,"RRT"
5272,"StuRN"
5276,"CoWkr"
5279,"CoWkr"
5283,"RN"
5286,"PCT"
5289,"RN"
5293,"RN"
5297,"MD"
5300,"MD"
5303,"MD"
5307,"MD"
5310,"MD"
5313,"MD"
5317,"MD"
5320,"MD"
5323,"MD"
5327,"MD"
5330,"MD"
5333,"MD"
5336,"MD"
5340,"MD"
5343,"MD"
5346,"MD"
5349,"MD"
